Ph,N,P,K,Zinc,Sulfur,Soil_Type,Rainfall,Wind_Speed,Humidity_Winter,Humidity_Spring,Humidity_Summer,Humidity_Autumn,State,District,Altitude,Season,Market_Demand,Water_Availability,Crop
5.6,0.136,8.0,620.0,1.5,14.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Punjab,Amritsar,1112,Kharif,5.7,253.4786083497072,Wheat
5.5,0.116,4.0,319.0,1.1,13.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Madhya Pradesh,Bhopal,547,Zaid,6.0,169.39948097965282,Wheat
5.5,0.152,4.0,306.0,1.5,8.0,brown,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Maharashtra,Pune,1191,Kharif,9.9,289.0572913525524,Wheat
5.4,0.125,5.0,580.0,1.6,14.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Punjab,Amritsar,772,Zaid,9.5,332.32250284052424,Wheat
5.2,0.109,6.0,320.0,1.4,15.0,brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Madhya Pradesh,Gwalior,413,Rabi,7.4,457.42189138538464,Wheat
5.1,0.135,4.0,442.0,1.3,15.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Gujarat,Surat,688,Zaid,9.3,406.1149576956953,Wheat
5.3,0.141,5.0,443.0,1.8,12.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Tamil Nadu,Chennai,591,Zaid,9.2,170.81742009980448,Wheat
5.6,0.153,7.0,656.0,2.0,11.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Uttar Pradesh,Lucknow,624,Rabi,8.0,61.27131081700623,Wheat
5.5,0.157,6.0,447.0,1.3,13.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Karnataka,Bangalore,199,Rabi,6.2,188.71331891319943,Wheat
5.2,0.184,5.0,532.0,1.2,16.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Bihar,Patna,358,Rabi,7.6,59.429277009528086,Wheat
6.2,0.1484,21.0,711.0,2.4,7.0,brown,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,West Bengal,Kolkata,714,Zaid,7.7,199.7220379169513,Wheat
6.4,0.2349,60.0,527.0,5.6,7.0,black,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,West Bengal,Kolkata,975,Zaid,9.3,105.0959981603546,Wheat
5.3,0.1848,4.0,201.0,1.3,17.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Bihar,Gaya,206,Rabi,8.0,183.9874268989829,Wheat
5.4,0.195,6.0,448.0,1.5,16.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Gujarat,Surat,555,Rabi,9.2,239.71974064659503,Wheat
5.2,0.223,6.0,407.0,2.0,14.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,West Bengal,Durgapur,140,Zaid,9.1,114.00305060367448,Wheat
5.2,0.216,3.0,480.0,1.9,15.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Maharashtra,Nagpur,286,Kharif,5.1,159.12915806643989,Wheat
5.9,0.243,58.0,750.0,5.9,8.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Tamil Nadu,Chennai,1058,Rabi,8.4,176.98677863440628,Wheat
5.1,0.215,7.0,326.0,1.6,18.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Madhya Pradesh,Indore,834,Kharif,9.7,269.64438164456374,Wheat
5.2,0.196,5.0,414.0,1.1,17.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,West Bengal,Howrah,431,Rabi,5.4,329.3272706322032,Wheat
5.26,0.19,2.26,206.0,0.53,18.1,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Rajasthan,Jodhpur,273,Kharif,8.1,454.47677668259365,Wheat
5.4,0.209,6.0,416.0,1.6,18.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Tamil Nadu,Madurai,572,Rabi,5.2,384.2701051403326,Wheat
5.6,0.1989,4.0,595.0,1.5,15.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,West Bengal,Durgapur,842,Kharif,9.3,437.4578581868364,Wheat
5.2,0.214,3.0,362.0,1.3,20.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Bihar,Patna,602,Kharif,5.4,283.3902947431975,Wheat
5.0,0.225,3.0,412.0,1.7,21.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Uttar Pradesh,Varanasi,809,Rabi,5.5,153.58108469338174,Wheat
5.2,0.226,4.0,356.0,1.7,19.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Punjab,Patiala,160,Rabi,9.7,242.22071750750916,Wheat
5.34,0.18,3.2,75.0,1.56,18.4,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,West Bengal,Howrah,578,Rabi,7.1,481.261780886901,Wheat
5.12,0.0565455,2.58,138.0,1.21,20.8,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Punjab,Amritsar,1014,Zaid,8.9,261.84724737493224,Wheat
5.7,0.157,3.0,219.0,1.3,12.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,West Bengal,Howrah,606,Rabi,5.1,460.83202130758576,Wheat
5.4,0.19,4.2,144.0,0.56,14.1,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Madhya Pradesh,Indore,212,Rabi,8.5,56.03607258623015,Wheat
5.86,0.21,13.5,420.0,2.0,11.2,reddish brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Gujarat,Ahmedabad,109,Rabi,8.4,369.35644638599,Wheat
5.21,0.23,1.74,513.0,1.25,17.3,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Bihar,Patna,545,Zaid,8.6,305.91187776039413,Wheat
5.58,0.2,4.36,387.0,2.32,13.9,reddish brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Punjab,Ludhiana,787,Rabi,6.5,319.3246522046844,Wheat
5.5,0.1881,5.0,318.0,1.7,12.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Tamil Nadu,Madurai,1101,Rabi,7.9,69.20105544777041,Wheat
5.4,0.185,3.0,212.0,1.1,20.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Tamil Nadu,Madurai,1099,Kharif,8.4,334.7783482832177,Wheat
5.35,0.17,9.76,575.0,1.75,15.0,dark brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Gujarat,Rajkot,123,Zaid,6.0,124.20179338563048,Wheat
5.57,0.16,13.8,577.0,2.29,14.5,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,West Bengal,Kolkata,347,Rabi,7.6,256.4501413188135,Wheat
5.18,0.22,4.35,430.0,0.82,16.2,reddish brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Rajasthan,Udaipur,407,Zaid,8.4,229.49008174263943,Wheat
5.5,0.22,2.07,428.0,1.27,14.3,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,West Bengal,Durgapur,1040,Zaid,7.2,341.4443111957352,Wheat
5.78,0.15,2.22,460.0,1.63,9.14,reddish brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Tamil Nadu,Coimbatore,984,Kharif,7.3,316.78957962318924,Wheat
5.92,0.19,2.24,294.0,1.59,13.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Uttar Pradesh,Agra,815,Rabi,9.5,284.2814783986192,Wheat
5.25,0.18,4.76,482.0,1.29,16.5,reddish brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Madhya Pradesh,Indore,941,Zaid,9.8,237.40300504661792,Wheat
5.1,0.2102,2.0,358.0,1.7,12.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Punjab,Patiala,471,Rabi,5.8,268.382094037657,Wheat
5.08,0.23,5.16,373.0,1.17,13.4,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Bihar,Gaya,79,Rabi,9.3,102.24397491099704,Wheat
5.1,0.24,2.17,556.0,1.74,18.6,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Rajasthan,Jaipur,1117,Rabi,7.0,316.782688637555,Wheat
5.4,0.1471,2.0,389.0,1.1,16.0,red,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Maharashtra,Nashik,913,Rabi,9.3,363.8557552836402,Wheat
5.18,0.18,4.64,370.0,0.93,15.6,reddish brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Tamil Nadu,Madurai,64,Kharif,6.4,264.371273272381,Wheat
5.06,0.18,2.21,171.0,1.49,18.6,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Tamil Nadu,Chennai,754,Rabi,6.4,194.38054130280776,Wheat
5.2,0.2,3.27,248.0,1.49,20.2,reddish brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Rajasthan,Udaipur,706,Kharif,6.5,132.22196902937526,Wheat
6.56,0.12,7.42,301.0,1.53,8.02,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Uttar Pradesh,Lucknow,182,Rabi,6.4,154.80385461206282,Wheat
5.13,0.24,3.33,445.0,1.99,21.9,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jodhpur,335,Rabi,7.6,290.4773555333894,Wheat
5.39,0.19,1.47,147.0,0.53,17.1,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Pune,333,Kharif,7.5,364.1902123068392,Wheat
5.06,0.21,2.34,415.0,0.9,17.8,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Patna,861,Zaid,7.1,295.313368529179,Wheat
5.19,0.18,0.52,134.0,1.22,19.7,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Udaipur,352,Kharif,8.1,125.27261442959689,Wheat
5.02,0.2,5.12,367.0,1.72,15.9,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Mysore,566,Zaid,5.4,310.7763480462462,Wheat
5.0,0.26,6.86,291.0,1.72,18.6,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,West Bengal,Durgapur,92,Kharif,6.6,311.89509234469926,Wheat
5.0,0.21,4.77,473.0,1.76,15.7,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Punjab,Patiala,769,Kharif,5.8,378.5020478139448,Wheat
4.94,0.25,3.68,432.0,2.6,17.2,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jaipur,361,Rabi,8.2,233.1475045830471,Wheat
5.35,0.19,8.05,570.0,2.39,21.3,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Rajkot,1080,Rabi,6.2,484.3468489241503,Wheat
5.89,0.11,8.16,599.0,2.12,10.8,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Pune,717,Zaid,7.3,207.75798631286463,Wheat
5.4,0.2175,2.0,435.0,1.1,16.0,red,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,West Bengal,Kolkata,1115,Rabi,5.1,126.99047019710564,Wheat
5.15,0.18,0.77,292.0,0.85,12.8,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Agra,998,Rabi,9.8,471.0423053779519,Wheat
5.26,0.18,4.0,625.0,2.24,18.1,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Mysore,730,Zaid,7.6,222.5709872229852,Wheat
5.14,0.25,4.65,526.0,1.85,12.8,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Gaya,788,Kharif,7.1,408.65072403956873,Wheat
5.09,0.21,1.09,379.0,1.76,31.0,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Lucknow,683,Zaid,9.4,286.9140155988255,Wheat
7.2,0.352,699.0,2119.0,20.2,15.0,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Bihar,Gaya,119,Zaid,9.3,137.24810448237582,Wheat
5.37,0.25,1.95,540.0,3.12,13.3,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Gwalior,587,Zaid,7.2,200.1688652702733,Wheat
5.6,0.1251,3.0,213.0,1.2,16.0,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Bihar,Patna,499,Kharif,8.1,358.36207750887667,Wheat
5.35,0.22,2.1,555.0,2.23,14.1,reddish brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,West Bengal,Howrah,455,Rabi,6.0,491.1661624814364,Wheat
5.21,0.23,2.56,615.0,4.47,16.3,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,West Bengal,Howrah,63,Zaid,5.8,421.5106597562215,Wheat
5.13,0.22,2.39,526.0,1.79,14.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Udaipur,749,Rabi,5.5,271.1034966305584,Wheat
5.3,0.19,2.18,160.0,0.88,15.4,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,West Bengal,Kolkata,841,Kharif,8.3,307.7593974580324,Wheat
4.77,0.2,2.08,296.0,1.75,23.2,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Bangalore,848,Zaid,7.8,148.56329671171972,Wheat
5.83,0.2,1.34,465.0,2.37,8.87,dark brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Varanasi,238,Zaid,6.6,340.1365637020463,Wheat
5.42,0.25,3.75,493.0,1.38,12.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Agra,953,Zaid,5.2,94.59602627040294,Wheat
5.28,0.2,14.5,313.0,2.68,9.03,dark brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Bihar,Gaya,1181,Rabi,5.2,299.348023022548,Wheat
5.23,0.25,11.1,114.0,1.28,13.5,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Gwalior,1123,Rabi,7.0,280.1924006522374,Wheat
6.1,0.253708879,7.0,517.0,1.8,20.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Udaipur,1143,Rabi,7.6,302.10910297804827,Wheat
5.52,0.2,1.01,397.0,1.6,12.1,dark brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Gaya,611,Kharif,7.8,240.7691759514207,Wheat
5.29,0.2,3.43,190.0,1.34,15.3,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Mysore,1165,Rabi,8.9,368.99148144284777,Wheat
5.7,0.158,1.0,433.0,1.0,19.0,red,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Karnataka,Mysore,579,Rabi,8.0,452.8523154695605,Wheat
7.1,0.2357,683.0,1771.0,13.8,18.0,other,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Karnataka,Bangalore,59,Kharif,8.9,181.07075671280316,Wheat
5.03,0.27,1.92,262.0,1.22,23.1,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Coimbatore,494,Rabi,7.3,88.23061443588702,Wheat
6.1,0.253708879,7.24,423.1,2.33,13.72,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Punjab,Ludhiana,578,Zaid,9.1,402.9791210561775,Wheat
4.71,0.23,0.38,421.0,0.32,1.96,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Hubli,979,Rabi,9.0,311.58912458255816,Wheat
5.3,0.1769,13.0,235.0,1.7,16.0,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Tamil Nadu,Coimbatore,103,Rabi,6.9,128.30371600643693,Wheat
5.65,0.17,2.64,233.0,1.4,11.5,dark brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,West Bengal,Howrah,1067,Kharif,9.4,242.85273989750388,Wheat
5.1,0.19890058,3.0,155.0,0.7,21.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Nashik,1041,Zaid,9.3,427.7126836411557,Wheat
5.2,0.183923547,6.97,238.3,1.34,18.68,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Punjab,Patiala,1046,Kharif,7.9,172.31324093185577,Wheat
5.23,0.2,1.94,409.0,2.99,16.2,dark brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Rajasthan,Jaipur,135,Kharif,6.0,106.96798748412856,Wheat
5.1,0.19890058,6.0,302.0,0.9,16.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Ahmedabad,1043,Rabi,6.6,164.0404474308835,Wheat
5.44,0.19,1.82,309.0,2.22,11.6,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Gaya,1161,Kharif,9.8,52.58021092847005,Wheat
5.3,0.1461,5.0,247.0,2.0,16.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Ahmedabad,338,Kharif,6.1,160.53124331553937,Wheat
5.52,0.16,0.88,105.0,0.1,10.0,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Punjab,Amritsar,424,Rabi,7.1,117.38795018546412,Wheat
5.5,0.11,2.0,213.0,1.4,12.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Surat,771,Kharif,9.1,221.31543168612805,Wheat
5.36,0.17,0.84,99.0,0.56,12.6,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Ahmedabad,460,Zaid,9.8,384.1882809998996,Wheat
6.35,0.16,6.16,357.0,0.74,8.31,dark brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Indore,1056,Kharif,9.9,258.9938166425632,Wheat
5.5,0.247345527,4.0,612.0,2.3,21.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Gaya,775,Rabi,6.8,201.6249146008624,Wheat
5.7,0.1754,3.0,242.0,2.3,9.0,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Bihar,Patna,95,Kharif,6.2,296.2181944289763,Wheat
6.0,0.124655158,0.9,222.0,1.2,6.1,black,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Tamil Nadu,Madurai,756,Rabi,5.3,403.3957515017069,Wheat
5.4,0.1639,5.0,218.0,1.6,17.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Ahmedabad,1195,Kharif,8.2,424.5861511282629,Wheat
5.24,0.17,0.1,147.0,1.12,9.13,dark brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Rajasthan,Udaipur,724,Kharif,6.3,55.57659442705554,Wheat
6.07,0.16,6.54,124.0,1.43,9.25,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Madurai,261,Kharif,9.7,263.0088516876298,Wheat
5.5,0.247345527,3.74,410.18,2.28,14.88,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Pune,109,Kharif,9.5,383.3303176808962,Wheat
6.4,0.1036,2.0,373.0,0.8,8.0,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Gujarat,Surat,455,Zaid,8.3,321.64654079048523,Wheat
5.6,0.210353348,2.5,436.0,1.7,9.2,red,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Karnataka,Bangalore,688,Kharif,5.6,119.9122457985154,Wheat
5.6,0.3557,2.0,109.0,0.9,9.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Lucknow,587,Kharif,7.2,86.37460011099283,Wheat
5.8,0.009379812,2.0,176.0,1.6,14.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Agra,615,Zaid,8.7,114.65179884306772,Wheat
5.99,0.18,4.61,181.0,1.97,8.44,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jaipur,590,Rabi,7.8,297.73222189331267,Wheat
5.4,0.1639,1.0,211.0,0.8,12.0,other,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Nashik,1118,Rabi,5.2,94.2751723763872,Wheat
6.2,0.18,1.0,302.0,1.4,13.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Punjab,Amritsar,348,Kharif,9.8,411.7485806198424,Wheat
5.1,0.1963,1.0,116.0,1.1,18.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Chennai,1106,Rabi,7.1,318.4161620389808,Wheat
5.18,0.21,0.88,108.0,2.28,16.3,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Bhopal,418,Rabi,8.2,53.23859453309753,Wheat
5.4,0.1639,1.0,76.0,1.1,11.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Madurai,726,Kharif,7.2,477.9184338157195,Wheat
6.2,0.18,2.0,263.0,1.1,14.0,other,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Agra,237,Rabi,6.5,328.3998963676521,Wheat
6.2,0.18,2.0,264.0,2.1,10.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Indore,802,Rabi,8.3,188.12721115090588,Wheat
6.45,0.11,9.43,218.0,1.02,7.79,dark reddish brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Karnataka,Hubli,505,Kharif,5.2,327.8991616369139,Wheat
6.03,0.24,2.12,148.0,1.75,8.4,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Punjab,Amritsar,1013,Zaid,8.2,52.22786193462857,Wheat
5.3,0.287016226,2.0,279.0,1.4,22.0,other,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Coimbatore,61,Rabi,9.6,491.670062586616,Wheat
5.59,0.17,0.4,226.0,0.82,10.9,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Karnataka,Mysore,940,Rabi,6.8,247.27052361499275,Wheat
5.06,0.26,3.91,143.0,0.77,22.5,red,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Madhya Pradesh,Gwalior,505,Kharif,7.3,345.86151846438474,Wheat
5.4,0.1864,1.0,75.0,0.5,28.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Varanasi,961,Kharif,6.1,366.3894357886127,Wheat
5.72,0.1639,2.0,205.0,1.2,15.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Mysore,755,Zaid,9.8,366.33499243687015,Wheat
5.67,0.17,2.0,188.0,1.2,19.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Nashik,390,Rabi,8.4,89.84860083741688,Wheat
5.4,0.1864,1.55,100.97,1.01,18.94,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Gaya,1004,Kharif,6.3,176.75883735850007,Wheat
5.74,0.25,4.96,396.0,2.22,16.7,red,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Gujarat,Rajkot,874,Kharif,8.5,428.0337053362483,Wheat
5.67,0.26,5.58,184.0,1.43,21.1,red;luvisols,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,West Bengal,Howrah,847,Rabi,6.1,145.37682690725015,Wheat
6.3,0.1265,9.0,167.0,1.3,5.0,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Uttar Pradesh,Varanasi,477,Rabi,7.0,388.6617841414673,Wheat
5.06,0.24,2.75,95.0,0.71,12.4,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Gwalior,731,Zaid,5.8,224.7399712181984,Wheat
5.6,0.1639,3.0,552.0,3.1,10.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,West Bengal,Howrah,220,Rabi,6.0,79.04437022687718,Wheat
5.52,0.26,10.3,254.0,2.85,15.4,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Lucknow,342,Rabi,6.8,493.193416350332,Wheat
6.3,0.0772,14.0,155.0,0.7,6.0,other,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Punjab,Patiala,1044,Rabi,7.1,317.5997215662966,Wheat
6.2,0.0815,4.0,285.0,1.0,2.0,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Maharashtra,Nashik,466,Rabi,9.9,147.86502697821106,Wheat
5.04,0.1639,1.0,61.0,1.0,13.0,other,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Bhopal,1037,Kharif,8.5,470.9313766857929,Wheat
5.04,0.1639,2.31,110.53,0.99,14.61,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Varanasi,108,Kharif,7.5,274.198862860042,Wheat
5.67,0.17,1.0,227.0,1.8,12.0,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Gujarat,Surat,486,Kharif,5.1,120.26728905794565,Wheat
6.3,0.1629,15.0,345.0,1.2,7.0,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,West Bengal,Howrah,1017,Rabi,9.3,314.52783078617693,Wheat
7.6,0.108,2.0,339.0,0.9,4.0,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Uttar Pradesh,Agra,1149,Kharif,9.5,68.78698871764833,Wheat
6.5,0.0762,8.0,133.0,1.0,5.0,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Tamil Nadu,Madurai,274,Kharif,9.3,255.63967978728272,Wheat
5.36,0.122151716,1.2,114.0,1.0,7.7,red,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Karnataka,Hubli,726,Rabi,8.4,321.41943567955184,Wheat
5.38,0.27,6.92,281.0,1.04,20.9,replacement of inaccessible target red;luvisols,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Maharashtra,Nashik,209,Rabi,5.4,196.34573674969727,Wheat
5.51,0.121330323,0.05,171.0,0.5,12.9,red,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Karnataka,Hubli,755,Zaid,7.9,409.856479182722,Wheat
5.04,0.1639,2.0,511.0,1.8,13.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Coimbatore,253,Rabi,8.6,448.8642518607633,Wheat
5.04,0.1639,3.0,168.0,1.8,12.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,West Bengal,Durgapur,461,Kharif,8.8,60.05888068451496,Wheat
5.04,0.1639,5.0,241.0,3.1,10.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Mysore,410,Zaid,8.2,325.13795223611453,Wheat
5.51,0.1639,3.0,392.0,1.7,10.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Agra,594,Kharif,5.7,145.6137753296683,Wheat
